plate_ID,Source Well,ASAP_batch_ID,Vol from stock nl
1530852-Y4-179,AE05,ASAP-0015787-001,50
1530852-Y4-179,AF05,ASAP-0015790-001,50
1530852-Y4-179,B05,ASAP-0015791-001,50
1530852-Y4-179,C05,ASAP-0015793-001,50
1530852-Y4-179,D05,ASAP-0015795-001,50
1530852-Y4-179,E05,ASAP-0015797-001,50
1530852-Y4-179,F05,ASAP-0015799-001,50
1530852-Y4-179,G05,ASAP-0015801-001,50
1530852-Y4-179,H05,ASAP-0015803-001,50
1530852-Y4-179,I05,ASAP-0015805-001,50
1530852-Y4-179,J05,ASAP-0015807-001,50
1530852-Y4-179,K05,ASAP-0015809-001,50
1530852-Y4-179,L05,ASAP-0015812-001,50
1530852-Y4-179,M05,ASAP-0015813-001,50
1530852-Y4-179,N05,ASAP-0015815-001,50
1530852-Y4-179,O05,ASAP-0015817-001,50
1530852-Y4-179,P05,ASAP-0015819-001,50
1530852-Y4-179,Q05,ASAP-0015821-001,50
1530852-Y4-179,R05,ASAP-0015823-001,50
1530852-Y4-179,S05,ASAP-0015825-001,50
1530852-Y4-179,T05,ASAP-0015828-001,50
1530852-Y4-179,U05,ASAP-0015830-001,50
1530852-Y4-179,V05,ASAP-0015832-001,50
1530852-Y4-179,W05,ASAP-0015833-001,50
1530852-Y4-179,X05,ASAP-0015836-001,50
1530852-Y4-179,Y05,ASAP-0015837-001,50
1530852-Y4-179,A06,ASAP-0015842-001,50
1530852-Y4-179,AA06,ASAP-0015843-001,50
1530852-Y4-179,AB06,ASAP-0015845-001,50
1530852-Y4-179,AC06,ASAP-0015847-001,50
1530852-Y4-179,C06,ASAP-0015852-001,50
1530852-Y4-179,D06,ASAP-0015853-001,50
1530852-Y4-179,E06,ASAP-0015855-001,50
1530852-Y4-179,F06,ASAP-0015858-001,50
1530852-Y4-179,G06,ASAP-0015860-001,50
1530852-Y4-179,H06,ASAP-0015861-001,50
1530852-Y4-179,I06,ASAP-0015864-001,50
1530852-Y4-179,L06,ASAP-0015869-001,50
1530852-Y4-179,M06,ASAP-0015871-001,50
1530852-Y4-179,O06,ASAP-0015876-001,50
1530852-Y4-179,Q06,ASAP-0015880-001,50
1530852-Y4-179,R06,ASAP-0015882-001,50
1530852-Y4-179,S06,ASAP-0015883-001,50
1530852-Y4-179,T06,ASAP-0015885-001,50
1530852-Y4-179,U06,ASAP-0015887-001,50
1530852-Y4-179,V06,ASAP-0015888-001,50
1530852-Y4-179,X06,ASAP-0015890-001,50
1530852-Y4-179,Y06,ASAP-0015891-001,50
1530852-Y4-183,AA05,ASAP-0015956-001,50
1530852-Y4-183,AB05,ASAP-0015958-001,50
1530852-Y4-183,AC05,ASAP-0015960-001,50
1530852-Y4-183,AD05,ASAP-0015961-001,50
1530852-Y4-183,AE05,ASAP-0015963-001,50
1530852-Y4-183,B05,ASAP-0015901-001,50
1530852-Y4-183,C05,ASAP-0015902-001,50
1530852-Y4-183,D05,ASAP-0015905-001,50
1530852-Y4-183,E05,ASAP-0015908-001,50
1530852-Y4-183,F05,ASAP-0015911-001,50
1530852-Y4-183,H05,ASAP-0015917-001,50
1530852-Y4-183,J05,ASAP-0015921-001,50
1530852-Y4-183,K05,ASAP-0015923-001,50
1530852-Y4-183,M05,ASAP-0015927-001,50
1530852-Y4-183,N05,ASAP-0015929-001,50
1530852-Y4-183,O05,ASAP-0015931-001,50
1530852-Y4-183,Q05,ASAP-0015936-001,50
1530852-Y4-183,S05,ASAP-0015939-001,50
1530852-Y4-183,U05,ASAP-0015944-001,50
1530852-Y4-183,V05,ASAP-0015945-001,50
1530852-Y4-183,X05,ASAP-0015950-001,50
1530852-Y4-183,Y05,ASAP-0015951-001,50
1530852-Y4-187,A05,ASAP-0016095-001,50
1530852-Y4-187,AD05,ASAP-0016186-001,50
1530852-Y4-187,AF05,ASAP-0016189-001,50
1530852-Y4-187,C05,ASAP-0016107-001,50
1530852-Y4-187,E05,ASAP-0016113-001,50
1530852-Y4-187,O05,ASAP-0016140-001,50
1530852-Y4-187,Q05,ASAP-0016148-001,50
1530852-Y4-187,R05,ASAP-0016149-001,50
1530852-Y4-187,V05,ASAP-0016162-001,50
1530852-Y4-187,W05,ASAP-0016166-001,50
1530852-Y4-187,X05,ASAP-0016169-001,50
1530852-Y4-187,A06,ASAP-0016191-001,50
1530852-Y4-187,AA06,ASAP-0016244-001,50
1530852-Y4-187,AC06,ASAP-0016248-001,50
1530852-Y4-187,D06,ASAP-0016197-001,50
1530852-Y4-187,E06,ASAP-0016199-001,50
1530852-Y4-187,I06,ASAP-0016207-001,50
1530852-Y4-187,J06,ASAP-0016209-001,50
1530852-Y4-187,K06,ASAP-0016212-001,50
1530852-Y4-187,M06,ASAP-0016216-001,50
1530852-Y4-187,N06,ASAP-0016218-001,50
1530852-Y4-187,T06,ASAP-0016229-001,50
1530852-Y4-187,U06,ASAP-0016232-001,50
1530852-Y4-187,X06,ASAP-0016238-001,50
1530852-Y4-187,C07,ASAP-0016259-001,50
1530852-Y4-187,J07,ASAP-0016274-001,50
1530852-Y4-187,K07,ASAP-0016276-001,50
1530852-Y4-187,L07,ASAP-0016278-001,50
1530852-Y4-187,N07,ASAP-0016281-001,50
1530852-Y4-187,P07,ASAP-0016286-001,50
1530852-Y4-187,Q07,ASAP-0016288-001,50
1530852-Y4-187,T07,ASAP-0016294-001,50
1530852-Y4-192,AB05,ASAP-0016380-001,50
1530852-Y4-192,AE05,ASAP-0016383-001,50
1530852-Y4-192,D05,ASAP-0016387-001,50
1530852-Y4-192,E05,ASAP-0016388-001,50
1530852-Y4-192,H05,ASAP-0016391-001,50
1530852-Y4-192,I05,ASAP-0016392-001,50
1530852-Y4-192,M05,ASAP-0016396-001,50
1530852-Y4-192,N05,ASAP-0016397-001,50
1530852-Y4-192,P05,ASAP-0016399-001,50
1530852-Y4-192,Q05,ASAP-0016400-001,50
1530852-Y4-192,R05,ASAP-0016401-001,50
1530852-Y4-192,S05,ASAP-0016402-001,50
1530852-Y4-192,U05,ASAP-0016404-001,50
1530852-Y4-192,X05,ASAP-0016407-001,50
1530852-Y4-192,Y05,ASAP-0016408-001,50
1530852-Y4-192,C06,ASAP-0016412-001,50
1530852-Y4-192,D06,ASAP-0016413-001,50
1530852-Y4-192,F06,ASAP-0016415-001,50
1530852-Y4-192,H06,ASAP-0016417-001,50
1530852-Y4-192,L06,ASAP-0016421-001,50
1530852-Y4-192,M06,ASAP-0016422-001,50
1530852-Y4-192,S06,ASAP-0016428-001,50
1530852-Y4-195,C05,ASAP-0016514-001,50
1530852-Y4-195,I05,ASAP-0016520-001,50
1530852-Y4-195,J05,ASAP-0016521-001,50
1530852-Y4-195,L05,ASAP-0016523-001,50
1530852-Y4-195,M05,ASAP-0016524-001,50
1530852-Y4-195,P05,ASAP-0016527-001,50
1530852-Y4-195,Q05,ASAP-0016528-001,50
1530852-Y4-195,R05,ASAP-0016529-001,50
1530852-Y4-195,U05,ASAP-0016532-001,50
1530852-Y4-195,V05,ASAP-0016533-001,50
1530852-Y4-195,Z05,ASAP-0016537-001,50
1530852-Y4-242,B06,ASAP-0021244-001,50
1530852-Y4-242,C06,ASAP-0021212-001,50
1530852-Y4-242,D06,ASAP-0021083-001,50
1530852-Y4-242,E06,ASAP-0021200-001,50
1530852-Y4-242,F06,ASAP-0021264-001,50
1530852-Y4-242,G06,ASAP-0021190-001,50
1530852-Y4-242,H06,ASAP-0021157-001,50
1530852-Y4-242,I06,ASAP-0021088-001,50
1530852-Y4-242,J06,ASAP-0021179-001,50
1530852-Y4-242,K06,ASAP-0021228-001,50
1530852-Y4-242,L06,ASAP-0021087-001,50
1530852-Y4-242,M06,ASAP-0021232-001,50
1530852-Y4-242,N06,ASAP-0021215-001,50
1530852-Y4-299,A05,ASAP-0023437-006,50
1530852-Y4-299,B05,ASAP-0023440-002,50
1530852-Y4-299,C05,ASAP-0023431-002,50
1530852-Y4-299,D05,ASAP-0023441-003,50
1530852-Y4-299,E05,ASAP-0023426-002,50
1530852-Y4-299,F05,ASAP-0023438-003,50
1530852-Y4-299,G05,ASAP-0005301-002,50
1530852-Y4-299,H05,ASAP-0023434-004,50
1530852-Y4-299,I05,ASAP-0023427-004,50
1530852-Y4-299,J05,ASAP-0023428-003,50
1530852-Y4-299,K05,ASAP-0023430-002,50
1530852-Y4-299,L05,ASAP-0023439-002,50
1530852-Y4-299,M05,ASAP-0023436-004,50
1530852-Y4-299,N05,ASAP-0023435-002,50
1530852-Y4-299,P05,ASAP-0024172-007,50
1530852-Y4-299,Q05,ASAP-0023425-002,50
1530852-Y4-299,R05,ASAP-0023803-003,50
1530852-Y4-299,S05,ASAP-0023433-005,50
1530852-Y4-299,T05,ASAP-0023432-005,50
1530852-Y4-299,U05,ASAP-0023429-004,50
